station_id,product,year,month,precip_mm_day
WA002,MERRA2,2003,4,0.3628165423870086
WA003,MERRA2,2003,4,1.1558160781860352
WA004,MERRA2,2003,4,0.0737370923161506
WA005,MERRA2,2003,4,4.648812770843506
WA006,MERRA2,2003,4,3.490154266357422
WA007,MERRA2,2003,4,5.236685276031494
WA008,MERRA2,2003,4,0.2844628989696502
WA009,MERRA2,2003,4,0.1173217445611953
WA010,MERRA2,2003,4,1.0539929866790771
WA011,MERRA2,2003,4,4.027774810791016
WA012,MERRA2,2003,4,7.732663154602051
WA013,MERRA2,2003,4,1.1849607229232788
WA014,MERRA2,2003,4,2.5790584087371826
WA015,MERRA2,2003,4,0.0024081941228359
WA001,MERRA2,2003,5,0.086159624159336
WA002,MERRA2,2003,5,1.41673481464386
WA003,MERRA2,2003,5,2.232677936553955
WA004,MERRA2,2003,5,0.994947612285614
WA005,MERRA2,2003,5,2.386712551116944
WA006,MERRA2,2003,5,3.401224374771118
WA007,MERRA2,2003,5,6.352242946624756
WA008,MERRA2,2003,5,0.5709369778633118
WA009,MERRA2,2003,5,1.0209236145019531
WA010,MERRA2,2003,5,0.7843446731567383
WA011,MERRA2,2003,5,2.5113983154296875
WA012,MERRA2,2003,5,3.3264400959014893
WA013,MERRA2,2003,5,0.606238067150116
WA014,MERRA2,2003,5,4.0530924797058105
WA015,MERRA2,2003,5,4.045487003168091e-06
WA001,MERRA2,2003,6,0.4322434365749359
WA002,MERRA2,2003,6,3.418569803237915
WA003,MERRA2,2003,6,4.47048807144165
WA004,MERRA2,2003,6,2.392180919647217
WA005,MERRA2,2003,6,3.799558162689209
WA006,MERRA2,2003,6,6.765596866607666
WA007,MERRA2,2003,6,9.025891304016112
WA008,MERRA2,2003,6,5.077552318572998
WA009,MERRA2,2003,6,5.165287017822266
WA010,MERRA2,2003,6,1.863763451576233
WA011,MERRA2,2003,6,8.299911499023438
WA012,MERRA2,2003,6,7.702680110931396
WA013,MERRA2,2003,6,2.9246459007263184
WA014,MERRA2,2003,6,6.589080333709717
WA015,MERRA2,2003,6,1.6640546321868896
WA001,MERRA2,2003,7,1.089948654174805
WA002,MERRA2,2003,7,5.936676979064941
WA003,MERRA2,2003,7,5.358949661254883
WA004,MERRA2,2003,7,3.0883355140686035
WA005,MERRA2,2003,7,5.175562858581543
WA006,MERRA2,2003,7,4.592450141906738
WA007,MERRA2,2003,7,1.5153595209121704
WA008,MERRA2,2003,7,7.202474117279053
WA009,MERRA2,2003,7,7.165955066680908
WA010,MERRA2,2003,7,1.913270115852356
WA011,MERRA2,2003,7,7.341734409332275
WA012,MERRA2,2003,7,4.731278896331787
WA013,MERRA2,2003,7,4.955998420715332
WA014,MERRA2,2003,7,2.931493043899536
WA015,MERRA2,2003,7,4.243922233581543
WA001,MERRA2,2003,8,2.920205354690552
WA002,MERRA2,2003,8,3.910369634628296
WA003,MERRA2,2003,8,7.665425300598144
WA004,MERRA2,2003,8,5.203935623168945
WA005,MERRA2,2003,8,5.505541324615479
WA006,MERRA2,2003,8,1.6825743913650513
WA007,MERRA2,2003,8,1.0444512367248535
WA008,MERRA2,2003,8,18.4649658203125
WA009,MERRA2,2003,8,14.315539360046388
WA010,MERRA2,2003,8,4.112408638000488
WA011,MERRA2,2003,8,3.1376640796661377
WA012,MERRA2,2003,8,2.018174886703491
WA013,MERRA2,2003,8,4.835185527801514
WA014,MERRA2,2003,8,2.557705879211426
WA015,MERRA2,2003,8,9.878972053527832
WA001,MERRA2,2003,9,4.425952911376953
WA002,MERRA2,2003,9,4.091579914093018
WA003,MERRA2,2003,9,4.750028610229492
WA004,MERRA2,2003,9,2.395533561706543
WA005,MERRA2,2003,9,8.537514686584473
WA006,MERRA2,2003,9,4.214118480682373
WA007,MERRA2,2003,9,3.609765291213989
WA008,MERRA2,2003,9,7.868340015411377
WA009,MERRA2,2003,9,4.953348636627197
WA010,MERRA2,2003,9,0.929584264755249
WA011,MERRA2,2003,9,6.438075542449951
WA012,MERRA2,2003,9,7.662312507629394
WA013,MERRA2,2003,9,4.213583469390869
WA014,MERRA2,2003,9,4.545047283172607
WA015,MERRA2,2003,9,7.403692245483398
WA001,MERRA2,2003,10,1.8419246673583984
WA002,MERRA2,2003,10,0.9354353547096252
WA003,MERRA2,2003,10,1.3617868423461914
WA004,MERRA2,2003,10,0.678802490234375
WA005,MERRA2,2003,10,4.994226455688477
WA006,MERRA2,2003,10,6.600054264068604
WA007,MERRA2,2003,10,8.368453979492188
WA008,MERRA2,2003,10,2.7212302684783936
WA009,MERRA2,2003,10,1.0496578216552734
WA010,MERRA2,2003,10,1.6535484790802002
WA011,MERRA2,2003,10,4.506241798400879
WA012,MERRA2,2003,10,5.64420223236084
WA013,MERRA2,2003,10,0.4819072484970093
WA014,MERRA2,2003,10,7.47385835647583
WA015,MERRA2,2003,10,2.6051583290100098
WA001,MERRA2,2003,11,0.0905389860272407
WA002,MERRA2,2003,11,0.2003106921911239
WA003,MERRA2,2003,11,0.0285263992846012
WA004,MERRA2,2003,11,0.0027257029432803
WA005,MERRA2,2003,11,0.1085308194160461
WA006,MERRA2,2003,11,2.8010683059692383
WA007,MERRA2,2003,11,2.5671634674072266
WA008,MERRA2,2003,11,0.901978075504303
WA009,MERRA2,2003,11,2.428194046020508
WA010,MERRA2,2003,11,1.9412204027175903
WA011,MERRA2,2003,11,1.0789939165115356
WA012,MERRA2,2003,11,1.5186482667922974
WA013,MERRA2,2003,11,0.0012031689984723
WA014,MERRA2,2003,11,4.8315043449401855
WA015,MERRA2,2003,11,0.0243910476565361
WA001,MERRA2,2003,12,0.6572121977806091
WA002,MERRA2,2003,12,2.3519123715232126e-05
WA003,MERRA2,2003,12,1.845365886765649e-07
WA004,MERRA2,2003,12,2.644239430082962e-06
WA005,MERRA2,2003,12,0.0372652672231197
WA006,MERRA2,2003,12,0.573890209197998
WA007,MERRA2,2003,12,1.407821536064148
WA008,MERRA2,2003,12,0.0003380758862476796
WA009,MERRA2,2003,12,0.0076042399741709
WA010,MERRA2,2003,12,0.1956966966390609
WA011,MERRA2,2003,12,0.6949435472488403
WA012,MERRA2,2003,12,0.3681999444961548
WA013,MERRA2,2003,12,6.469785489571223e-07
WA014,MERRA2,2003,12,0.3521024286746979
WA015,MERRA2,2003,12,7.241684585324037e-08
WA001,MERRA2,2004,1,0.4778782427310943
WA002,MERRA2,2004,1,0.0551680549979209
WA003,MERRA2,2004,1,0.0121345082297921
WA004,MERRA2,2004,1,0.00029271424864418805
WA005,MERRA2,2004,1,0.0362004227936267
WA006,MERRA2,2004,1,0.7480084300041199
WA007,MERRA2,2004,1,1.595695734024048
WA008,MERRA2,2004,1,0.0008064997382462025
WA009,MERRA2,2004,1,0.00013607107393909246
WA010,MERRA2,2004,1,0.0597791485488414
WA011,MERRA2,2004,1,0.711992084980011
WA012,MERRA2,2004,1,1.0702065229415894
WA013,MERRA2,2004,1,0.0007165508577600121
WA014,MERRA2,2004,1,0.4405686259269714
WA015,MERRA2,2004,1,0.0191388484090566
WA001,MERRA2,2004,2,0.0720312595367431
WA002,MERRA2,2004,2,0.0238496493548154
WA003,MERRA2,2004,2,0.0407069772481918
WA004,MERRA2,2004,2,6.047077022230951e-06
WA005,MERRA2,2004,2,4.174017522018403e-05
WA006,MERRA2,2004,2,0.9534112811088562
WA007,MERRA2,2004,2,1.6983038187026978
WA008,MERRA2,2004,2,0.0034444036427885
WA009,MERRA2,2004,2,0.0295880511403083
WA010,MERRA2,2004,2,0.1621354967355728
WA011,MERRA2,2004,2,0.6161190271377563
WA012,MERRA2,2004,2,0.751089334487915
WA013,MERRA2,2004,2,5.575653176492779e-06
WA014,MERRA2,2004,2,1.0340837240219116
WA015,MERRA2,2004,2,0.0010850511025637
WA001,MERRA2,2004,3,0.106763981282711
WA002,MERRA2,2004,3,0.0976715013384819
WA003,MERRA2,2004,3,0.0408437587320804
WA004,MERRA2,2004,3,0.002447648672387
WA005,MERRA2,2004,3,0.0005159852444194257
WA006,MERRA2,2004,3,3.0785672664642334
WA007,MERRA2,2004,3,2.882969856262207
WA008,MERRA2,2004,3,0.0011179624125361
WA009,MERRA2,2004,3,0.0075064306147396
WA010,MERRA2,2004,3,0.1884233802556991
WA011,MERRA2,2004,3,2.4185092449188232
WA012,MERRA2,2004,3,2.078528642654419
WA013,MERRA2,2004,3,5.916590453125536e-07
WA014,MERRA2,2004,3,3.3207294940948486
WA015,MERRA2,2004,3,1.0590934795828844e-09
WA001,MERRA2,2004,4,0.3393696546554565
WA002,MERRA2,2004,4,0.8237254619598389
WA003,MERRA2,2004,4,1.2814875841140747
WA004,MERRA2,2004,4,0.1835646480321884
WA005,MERRA2,2004,4,4.276524066925049
WA006,MERRA2,2004,4,3.763951063156128
WA007,MERRA2,2004,4,4.892908096313477
WA008,MERRA2,2004,4,0.324763536453247
WA009,MERRA2,2004,4,0.4014060497283935
WA010,MERRA2,2004,4,3.133082628250122
WA011,MERRA2,2004,4,4.623327255249023
WA012,MERRA2,2004,4,5.0998735427856445
WA013,MERRA2,2004,4,0.2277020066976547
WA014,MERRA2,2004,4,2.5215818881988525
WA015,MERRA2,2004,4,0.0
WA001,MERRA2,2004,5,0.1325248330831527
WA002,MERRA2,2004,5,1.4803637266159058
WA003,MERRA2,2004,5,1.3722388744354248
WA004,MERRA2,2004,5,0.6355298161506653
WA005,MERRA2,2004,5,5.943713188171387
WA006,MERRA2,2004,5,4.0569047927856445
WA007,MERRA2,2004,5,5.333607196807861
WA008,MERRA2,2004,5,1.1002967357635498
WA009,MERRA2,2004,5,1.3143517971038818
WA010,MERRA2,2004,5,1.7690001726150513
WA011,MERRA2,2004,5,5.245377540588379
WA012,MERRA2,2004,5,8.224730491638184
WA013,MERRA2,2004,5,2.0686192512512207
WA014,MERRA2,2004,5,3.4836814403533936
WA015,MERRA2,2004,5,0.3259535729885101
WA001,MERRA2,2004,6,0.1877922415733337
WA002,MERRA2,2004,6,4.931476593017578
WA003,MERRA2,2004,6,2.104027032852173
WA004,MERRA2,2004,6,1.198442459106445
WA005,MERRA2,2004,6,3.1838715076446533
WA006,MERRA2,2004,6,5.002841949462891
WA007,MERRA2,2004,6,7.661320209503174
WA008,MERRA2,2004,6,5.29927396774292
WA009,MERRA2,2004,6,5.723124504089356
WA010,MERRA2,2004,6,0.834281861782074
WA011,MERRA2,2004,6,3.6676909923553462
WA012,MERRA2,2004,6,4.239978313446045
WA013,MERRA2,2004,6,1.59776508808136
WA014,MERRA2,2004,6,5.532115936279297
WA015,MERRA2,2004,6,2.624111652374268
WA001,MERRA2,2004,7,1.294291853904724
WA002,MERRA2,2004,7,7.842502117156982
WA003,MERRA2,2004,7,5.3619585037231445
WA004,MERRA2,2004,7,3.1027910709381104
WA005,MERRA2,2004,7,3.8033721446990967
WA006,MERRA2,2004,7,4.019325733184815
WA007,MERRA2,2004,7,2.2577109336853027
WA008,MERRA2,2004,7,11.585197448730469
WA009,MERRA2,2004,7,9.985812187194824
WA010,MERRA2,2004,7,2.723970413208008
WA011,MERRA2,2004,7,5.592750549316406
WA012,MERRA2,2004,7,5.673890113830566
WA013,MERRA2,2004,7,3.0613656044006348
WA014,MERRA2,2004,7,5.678675174713135
WA015,MERRA2,2004,7,5.146929264068604
WA001,MERRA2,2004,8,4.647349834442139
WA002,MERRA2,2004,8,6.680701732635498
WA003,MERRA2,2004,8,4.735063552856445
WA004,MERRA2,2004,8,3.538182020187378
WA005,MERRA2,2004,8,2.5535686016082764
WA006,MERRA2,2004,8,2.83309006690979
WA007,MERRA2,2004,8,1.8951747417449951
WA008,MERRA2,2004,8,17.157379150390625
WA009,MERRA2,2004,8,19.59557342529297
WA010,MERRA2,2004,8,10.932143211364746
WA011,MERRA2,2004,8,3.7733969688415527
WA012,MERRA2,2004,8,3.1768856048583984
WA013,MERRA2,2004,8,3.114882230758667
WA014,MERRA2,2004,8,4.071933746337891
WA015,MERRA2,2004,8,8.044853210449219
WA001,MERRA2,2004,9,3.7917001247406006
WA002,MERRA2,2004,9,2.2980058193206787
WA003,MERRA2,2004,9,2.792791843414306
WA004,MERRA2,2004,9,1.7883304357528689
WA005,MERRA2,2004,9,3.626335859298706
WA006,MERRA2,2004,9,4.969814300537109
WA007,MERRA2,2004,9,4.860530853271484
WA008,MERRA2,2004,9,6.634220123291016
WA009,MERRA2,2004,9,5.530145168304443
WA010,MERRA2,2004,9,2.738914966583252
WA011,MERRA2,2004,9,5.007489204406738
WA012,MERRA2,2004,9,6.845119953155518
WA013,MERRA2,2004,9,0.9004693627357483
WA014,MERRA2,2004,9,5.337626457214356
WA015,MERRA2,2004,9,5.688502311706543
WA001,MERRA2,2004,10,0.6368799209594727
WA002,MERRA2,2004,10,0.6833142042160034
WA003,MERRA2,2004,10,0.4800829887390136
WA004,MERRA2,2004,10,0.0946104153990745
WA005,MERRA2,2004,10,1.2302981615066528
WA006,MERRA2,2004,10,5.3356781005859375
WA007,MERRA2,2004,10,6.449326992034912
WA008,MERRA2,2004,10,3.139730453491211
WA009,MERRA2,2004,10,2.6325039863586426
WA010,MERRA2,2004,10,1.4807190895080566
WA011,MERRA2,2004,10,4.424368381500244
WA012,MERRA2,2004,10,5.37926721572876
WA013,MERRA2,2004,10,0.14064522087574
WA014,MERRA2,2004,10,6.240246295928955
WA015,MERRA2,2004,10,1.1511517763137815
WA001,MERRA2,2004,11,0.1718367785215377
WA002,MERRA2,2004,11,0.0433495193719863
WA003,MERRA2,2004,11,0.1300557851791381
WA004,MERRA2,2004,11,4.242806426191237e-07
WA005,MERRA2,2004,11,0.1388815492391586
WA006,MERRA2,2004,11,2.519510507583618
WA007,MERRA2,2004,11,3.220916271209717
WA008,MERRA2,2004,11,3.508538722991944
WA009,MERRA2,2004,11,4.258321762084961
WA010,MERRA2,2004,11,1.310418963432312
WA011,MERRA2,2004,11,2.0353620052337646
WA012,MERRA2,2004,11,1.665589690208435
WA013,MERRA2,2004,11,0.0024597030133008
WA014,MERRA2,2004,11,2.75693154335022
WA015,MERRA2,2004,11,0.8743203282356262
WA001,MERRA2,2004,12,0.3215807378292084
WA002,MERRA2,2004,12,4.0381277358392254e-05
WA003,MERRA2,2004,12,3.102308937741327e-06
WA004,MERRA2,2004,12,6.694994425515688e-08
WA005,MERRA2,2004,12,8.954562957796952e-08
WA006,MERRA2,2004,12,0.9364491105079652
WA007,MERRA2,2004,12,0.8819730877876282
WA008,MERRA2,2004,12,0.0
WA009,MERRA2,2004,12,0.0039093350060284
WA010,MERRA2,2004,12,0.3090632855892181
WA011,MERRA2,2004,12,0.6990302801132202
WA012,MERRA2,2004,12,0.3942876756191253
WA013,MERRA2,2004,12,7.229064635794202e-08
WA014,MERRA2,2004,12,1.0065932273864746
WA015,MERRA2,2004,12,1.5383191964701837e-07
WA001,MERRA2,2005,1,0.4329042434692383
WA002,MERRA2,2005,1,0.0015678608324378
WA003,MERRA2,2005,1,0.0215589571744203
WA004,MERRA2,2005,1,0.0002934589865617454
WA005,MERRA2,2005,1,8.511442501912825e-06
WA006,MERRA2,2005,1,0.3494496345520019
WA007,MERRA2,2005,1,0.9759020805358888
WA008,MERRA2,2005,1,0.0012259172508493
WA009,MERRA2,2005,1,0.0049282205291092
WA010,MERRA2,2005,1,0.144948661327362
WA011,MERRA2,2005,1,0.2806261777877807
WA012,MERRA2,2005,1,0.166769802570343
WA013,MERRA2,2005,1,4.1893624569411265e-08
WA014,MERRA2,2005,1,0.3430037796497345
WA015,MERRA2,2005,1,7.139712579373736e-06
WA001,MERRA2,2005,2,0.5730127096176147
WA002,MERRA2,2005,2,0.0607161410152912
WA003,MERRA2,2005,2,0.0028410730883479
WA004,MERRA2,2005,2,0.0022580823861062
WA005,MERRA2,2005,2,0.062781848013401
WA006,MERRA2,2005,2,1.7738661766052246
WA007,MERRA2,2005,2,1.4531270265579224
WA008,MERRA2,2005,2,0.8322235941886902
WA009,MERRA2,2005,2,0.3044285476207733
WA010,MERRA2,2005,2,0.9045071601867676
WA011,MERRA2,2005,2,1.7374744415283203
WA012,MERRA2,2005,2,1.5108065605163574
WA013,MERRA2,2005,2,1.033653552440228e-05
WA014,MERRA2,2005,2,1.3374934196472168
WA015,MERRA2,2005,2,0.0642454549670219
WA001,MERRA2,2005,3,0.0121725713834166
WA002,MERRA2,2005,3,0.0564689226448535
WA003,MERRA2,2005,3,0.0401554889976978
WA004,MERRA2,2005,3,0.0156382136046886
WA005,MERRA2,2005,3,0.5925815105438232
WA006,MERRA2,2005,3,4.118523597717285
WA007,MERRA2,2005,3,4.101762771606445
WA008,MERRA2,2005,3,0.2998753786087036
WA009,MERRA2,2005,3,0.6434290409088135
WA010,MERRA2,2005,3,0.3622896373271942
WA011,MERRA2,2005,3,3.072702646255493
WA012,MERRA2,2005,3,3.037472486495972
WA013,MERRA2,2005,3,1.1227172763028648e-05
WA014,MERRA2,2005,3,3.5145416259765625
WA015,MERRA2,2005,3,0.000926199834793806
WA001,MERRA2,2005,4,0.1341317743062973
WA002,MERRA2,2005,4,0.2172584384679794
WA003,MERRA2,2005,4,0.8887939453125
WA004,MERRA2,2005,4,0.0246266853064298
WA005,MERRA2,2005,4,1.745678424835205
WA006,MERRA2,2005,4,5.057947158813477
WA007,MERRA2,2005,4,6.219614505767822
WA008,MERRA2,2005,4,0.0006846407777629793
WA009,MERRA2,2005,4,0.0201757159084081
WA010,MERRA2,2005,4,0.6954270005226135
WA011,MERRA2,2005,4,4.193247318267822
WA012,MERRA2,2005,4,2.8723599910736084
WA013,MERRA2,2005,4,0.1867644637823104
WA014,MERRA2,2005,4,3.980168104171753
WA015,MERRA2,2005,4,0.0
WA001,MERRA2,2005,5,0.1887683421373367
WA002,MERRA2,2005,5,0.9666703343391418
WA003,MERRA2,2005,5,4.966646671295166
WA004,MERRA2,2005,5,0.8799647092819214
WA005,MERRA2,2005,5,1.8187116384506223
WA006,MERRA2,2005,5,4.785562515258789
WA007,MERRA2,2005,5,7.209426403045654
WA008,MERRA2,2005,5,2.049753427505493
WA009,MERRA2,2005,5,2.48020076751709
WA010,MERRA2,2005,5,1.3185464143753052
WA011,MERRA2,2005,5,3.780462741851807
WA012,MERRA2,2005,5,3.1455233097076416
WA013,MERRA2,2005,5,1.376944661140442
WA014,MERRA2,2005,5,5.688328266143799
WA015,MERRA2,2005,5,0.2693357467651367
WA001,MERRA2,2005,6,0.2097340822219848
WA002,MERRA2,2005,6,3.009798288345337
WA003,MERRA2,2005,6,4.456100940704346
WA004,MERRA2,2005,6,3.8111672401428223
WA005,MERRA2,2005,6,4.17928409576416
WA006,MERRA2,2005,6,4.775099754333496
WA007,MERRA2,2005,6,7.605055809020996
WA008,MERRA2,2005,6,11.478336334228516
WA009,MERRA2,2005,6,11.218827247619627
WA010,MERRA2,2005,6,1.7809418439865112
WA011,MERRA2,2005,6,5.247454643249512
WA012,MERRA2,2005,6,9.080530166625977
WA013,MERRA2,2005,6,3.792210102081299
WA014,MERRA2,2005,6,5.728960514068604
WA015,MERRA2,2005,6,3.196570634841919
WA001,MERRA2,2005,7,3.196730613708496
WA002,MERRA2,2005,7,3.961839199066162
WA003,MERRA2,2005,7,3.3160691261291504
WA004,MERRA2,2005,7,3.655060291290283
WA005,MERRA2,2005,7,2.9485960006713867
WA006,MERRA2,2005,7,1.7523977756500244
WA007,MERRA2,2005,7,1.7823785543441772
WA008,MERRA2,2005,7,17.436939239501953
WA009,MERRA2,2005,7,14.645252227783203
WA010,MERRA2,2005,7,0.7830685377120972
WA011,MERRA2,2005,7,2.6195287704467773
WA012,MERRA2,2005,7,2.4044010639190674
WA013,MERRA2,2005,7,3.768801927566528
WA014,MERRA2,2005,7,2.2770326137542725
WA015,MERRA2,2005,7,9.52014446258545
WA001,MERRA2,2005,8,4.652977466583252
WA002,MERRA2,2005,8,6.276609420776367
WA003,MERRA2,2005,8,6.076510429382324
WA004,MERRA2,2005,8,3.552783727645874
WA005,MERRA2,2005,8,4.762866020202637
WA006,MERRA2,2005,8,2.332531690597534
WA007,MERRA2,2005,8,0.8217778205871582
WA008,MERRA2,2005,8,20.702245712280277
WA009,MERRA2,2005,8,20.149375915527344
WA010,MERRA2,2005,8,1.977654218673706
WA011,MERRA2,2005,8,2.81103777885437
WA012,MERRA2,2005,8,1.897076964378357
WA013,MERRA2,2005,8,4.898194313049316
WA014,MERRA2,2005,8,2.081094980239868
WA015,MERRA2,2005,8,11.62290859222412
WA001,MERRA2,2005,9,3.042579174041748
WA002,MERRA2,2005,9,3.2449169158935547
WA003,MERRA2,2005,9,4.54078483581543
WA004,MERRA2,2005,9,2.1963865756988525
WA005,MERRA2,2005,9,9.579782485961914
WA006,MERRA2,2005,9,4.610474586486816
WA007,MERRA2,2005,9,4.194337368011475
WA008,MERRA2,2005,9,11.262184143066406
WA009,MERRA2,2005,9,10.741094589233398
WA010,MERRA2,2005,9,1.0314903259277344
WA011,MERRA2,2005,9,4.56240701675415
WA012,MERRA2,2005,9,4.626737594604492
WA013,MERRA2,2005,9,3.109849691390991
WA014,MERRA2,2005,9,5.898462295532227
WA015,MERRA2,2005,9,7.802316188812256
WA001,MERRA2,2005,10,1.6766058206558228
WA002,MERRA2,2005,10,0.6820611357688904
WA003,MERRA2,2005,10,0.712459146976471
WA004,MERRA2,2005,10,0.3131617307662964
WA005,MERRA2,2005,10,2.629566431045532
WA006,MERRA2,2005,10,5.890365123748779
WA007,MERRA2,2005,10,7.144341468811035
WA008,MERRA2,2005,10,8.888078689575195
WA009,MERRA2,2005,10,9.09748077392578
WA010,MERRA2,2005,10,1.45603346824646
WA011,MERRA2,2005,10,3.3519577980041504
WA012,MERRA2,2005,10,3.0633533000946045
WA013,MERRA2,2005,10,0.2360469400882721
WA014,MERRA2,2005,10,7.757920742034912
WA015,MERRA2,2005,10,4.427123546600342
WA001,MERRA2,2005,11,0.5728320479393005
WA002,MERRA2,2005,11,0.0021587105002254
WA003,MERRA2,2005,11,0.0007433590362779796
WA004,MERRA2,2005,11,0.003603053279221
WA005,MERRA2,2005,11,0.0609749071300029
WA006,MERRA2,2005,11,2.0286693572998047
WA007,MERRA2,2005,11,3.0378777980804443
WA008,MERRA2,2005,11,0.9944040179252625
WA009,MERRA2,2005,11,0.5900669693946838
WA010,MERRA2,2005,11,0.7193984389305115
WA011,MERRA2,2005,11,1.2408981323242188
WA012,MERRA2,2005,11,1.1719772815704346
WA013,MERRA2,2005,11,2.252483852771548e-07
WA014,MERRA2,2005,11,2.6268036365509038
WA015,MERRA2,2005,11,0.0007195554208010435
WA001,MERRA2,2005,12,0.5356821417808533
WA002,MERRA2,2005,12,3.7804497878823895e-06
WA003,MERRA2,2005,12,9.23162151593715e-05
WA004,MERRA2,2005,12,2.3698443385455906e-07
WA005,MERRA2,2005,12,0.0002092562790494412
WA006,MERRA2,2005,12,0.4828850030899048
WA007,MERRA2,2005,12,0.9528148174285888
WA008,MERRA2,2005,12,0.9088724851608276
WA009,MERRA2,2005,12,1.959351181983948
WA010,MERRA2,2005,12,0.4863374531269073
WA011,MERRA2,2005,12,0.3480406105518341
WA012,MERRA2,2005,12,0.21915103495121
WA013,MERRA2,2005,12,7.717044070432166e-08
WA014,MERRA2,2005,12,0.5038307309150696
WA015,MERRA2,2005,12,2.0655761823196173e-11
WA001,MERRA2,2006,1,0.931118369102478
WA002,MERRA2,2006,1,0.3171542584896087
WA003,MERRA2,2006,1,0.018726397305727
WA004,MERRA2,2006,1,9.176166713587008e-06
WA005,MERRA2,2006,1,0.055980697274208
WA006,MERRA2,2006,1,1.2446413040161133
WA007,MERRA2,2006,1,1.73381245136261
WA008,MERRA2,2006,1,0.0103507693856954
WA009,MERRA2,2006,1,0.0507995262742042
WA010,MERRA2,2006,1,0.156113788485527
WA011,MERRA2,2006,1,0.4378718137741089
WA012,MERRA2,2006,1,0.3750460147857666
WA013,MERRA2,2006,1,1.2914868818825198e-07
WA014,MERRA2,2006,1,1.8317174911499023
WA015,MERRA2,2006,1,0.064381219446659
WA001,MERRA2,2006,2,0.3478001356124878
WA002,MERRA2,2006,2,0.0211151707917451
WA003,MERRA2,2006,2,0.0376201570034027
WA004,MERRA2,2006,2,0.001010003266856
WA005,MERRA2,2006,2,0.162666842341423
WA006,MERRA2,2006,2,2.451181650161743
WA007,MERRA2,2006,2,1.5270689725875854
WA008,MERRA2,2006,2,0.1326323747634887
WA009,MERRA2,2006,2,0.1976784765720367
WA010,MERRA2,2006,2,0.2086839079856872
WA011,MERRA2,2006,2,1.3041977882385254
WA012,MERRA2,2006,2,1.1020759344100952
WA013,MERRA2,2006,2,2.53030839303392e-06
WA014,MERRA2,2006,2,3.284942626953125
WA015,MERRA2,2006,2,3.807856217008521e-07
WA001,MERRA2,2006,3,0.0400600619614124
WA002,MERRA2,2006,3,0.0197232495993375
WA003,MERRA2,2006,3,0.0137404957786202
WA004,MERRA2,2006,3,3.92143510907772e-06
WA005,MERRA2,2006,3,0.1144890114665031
WA006,MERRA2,2006,3,3.3897738456726074
WA007,MERRA2,2006,3,4.601263046264648
WA008,MERRA2,2006,3,0.0597751848399639
WA009,MERRA2,2006,3,0.0405496396124362
WA010,MERRA2,2006,3,0.8728262186050415
WA011,MERRA2,2006,3,2.834477424621582
WA012,MERRA2,2006,3,2.761834621429444
WA013,MERRA2,2006,3,3.904025561496383e-06
WA014,MERRA2,2006,3,3.2957561016082764
WA015,MERRA2,2006,3,0.0051542096771299
WA001,MERRA2,2006,4,0.009270123206079
WA002,MERRA2,2006,4,1.032951831817627
WA003,MERRA2,2006,4,0.8996021747589111
WA004,MERRA2,2006,4,0.0011901656398549
WA005,MERRA2,2006,4,1.4572311639785769
WA006,MERRA2,2006,4,2.7362914085388184
WA007,MERRA2,2006,4,4.416979789733887
WA008,MERRA2,2006,4,0.4892102181911468
WA009,MERRA2,2006,4,0.7977532744407654
WA010,MERRA2,2006,4,0.6771540641784668
WA011,MERRA2,2006,4,1.8681020736694336
WA012,MERRA2,2006,4,1.523109793663025
WA013,MERRA2,2006,4,2.641945911818766e-06
WA014,MERRA2,2006,4,3.065772294998169
WA015,MERRA2,2006,4,5.020077082917851e-07
WA001,MERRA2,2006,5,0.239500418305397
WA002,MERRA2,2006,5,1.7624117136001587
WA003,MERRA2,2006,5,1.0344654321670532
WA004,MERRA2,2006,5,0.2578963935375213
WA005,MERRA2,2006,5,3.2225334644317627
WA006,MERRA2,2006,5,6.701625823974609
WA007,MERRA2,2006,5,7.538689613342285
WA008,MERRA2,2006,5,2.1419990062713623
WA009,MERRA2,2006,5,3.0273549556732178
WA010,MERRA2,2006,5,0.7645756602287292
WA011,MERRA2,2006,5,5.412662982940674
WA012,MERRA2,2006,5,5.496019840240479
WA013,MERRA2,2006,5,0.6742648482322693
WA014,MERRA2,2006,5,5.889708042144775
WA015,MERRA2,2006,5,0.1003372743725776
WA001,MERRA2,2006,6,0.2869529128074646
WA002,MERRA2,2006,6,1.8233215808868408
WA003,MERRA2,2006,6,3.105700969696045
WA004,MERRA2,2006,6,1.4027931690216064
WA005,MERRA2,2006,6,2.362849712371826
WA006,MERRA2,2006,6,4.903557300567627
WA007,MERRA2,2006,6,7.720664978027344
WA008,MERRA2,2006,6,4.408738136291504
WA009,MERRA2,2006,6,3.7459423542022714
WA010,MERRA2,2006,6,1.9013742208480835
WA011,MERRA2,2006,6,5.150810241699219
WA012,MERRA2,2006,6,4.356215000152588
WA013,MERRA2,2006,6,0.8148953318595886
WA014,MERRA2,2006,6,5.211014747619629
WA015,MERRA2,2006,6,3.5133538246154785
WA001,MERRA2,2006,7,1.7194751501083374
WA002,MERRA2,2006,7,2.6738195419311523
WA003,MERRA2,2006,7,4.994017601013184
WA004,MERRA2,2006,7,3.5787041187286377
WA005,MERRA2,2006,7,3.803095817565918
WA006,MERRA2,2006,7,3.716477155685425
